date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
2020-02-14,South America,Brazil,1635101,7269,19251,3063,95960521,6416,0.19077415201672,416.32575112632,14592255,68246531,11346435,32548,18997,1.13352563931972,11.5603472670937,212658333,461.585580488416,38.2065822557515,8.01429396398424,4.24808782439757,51604.0026840801,9.07672335393036,535.881945342695,6.40944857955524
2020-02-19,South America,Brazil,1905303,3998,22433,3182,98812896,93847,0.484253056230022,21.5404850029624,97616995,76623722,25264038,95481,2595,1.34803566763188,53.5385630470623,212658333,916.366775043055,28.9070434167567,10.8573839175163,4.87022691242813,41479.8300100416,31.5157619083398,484.224534683937,17.7489480361544
2020-02-20,South America,Brazil,2185606,6646,25734,3301,22737091,37049,0.838291193854114,97.278080594636,82826398,54908714,5510285,84278,9674,2.38675838141956,69.2168930842439,212658333,650.9723453866,42.4280943452298,12.369070114544,16.1345687521708,45331.0229207877,13.8852379064745,222.342173573063,12.0639441454797
2020-02-25,South America,Brazil,2476010,6534,29154,3420,29109395,67474,0.546046073358116,92.0902307423132,46121947,42010997,31683596,77445,4423,2.0109409867496,72.4996028561363,212658333,237.712216615013,42.8349803342382,22.4561238657769,13.9987483894266,30377.9687848152,49.2663267977632,150.42093372972,16.5168901046724
2020-03-03,South America,Brazil,2776515,6308,32693,3539,17455767,51500,0.0366316398496192,325.729592858035,10850321,37380233,19196821,11020,16476,0.723831632433843,79.6495072724443,212716667,487.854119483678,31.0268547572547,13.0158188996899,18.2813071365232,20820.0864897905,23.4212479169838,550.021956910761,11.7285410264194
2020-03-04,South America,Brazil,3087121,1814,36351,3658,98076573,50805,0.213484583698635,132.939242692549,76741333,73687040,66925516,79572,12429,1.22723607773202,2.1667417184168,212716667,178.029455464958,38.8053565550199,12.9301799255525,8.51720770741685,6415.03016862675,39.3259774626802,259.841145894808,1.88966331597226
2020-03-08,South America,Brazil,3407828,5185,40128,3777,79527723,3980,0.972484562276159,187.793310482405,97617340,65763502,33542168,34894,17646,2.16887731284801,38.6875789721034,212716667,236.110394704795,24.9798050587649,12.8434269144432,8.78834300121951,6570.86530960094,43.4249370590966,239.122362697709,7.33911144523222
2020-03-08,South America,Brazil,3738636,802,44024,3896,18885935,92862,0.472914044534139,155.649886409504,50326407,42256091,47530539,86501,4737,2.10231276383941,69.9041594703102,212716667,858.374952178105,45.9835145996732,18.3756544882654,5.23714743271647,31540.3769076242,35.0132798715514,648.074275707543,2.25327016543715
2020-03-08,South America,Brazil,4079545,7389,48039,4015,47243867,98983,0.0829175207127945,352.843823226191,19032824,50131716,13466284,12754,15789,0.887384631864289,36.9170257563691,212716667,62.2233695965188,41.7902658454501,6.43240131320387,19.3047865653547,47851.4134244474,28.9589873690196,782.597293114684,9.61443836418935
2020-03-08,South America,Brazil,4433441,4943,52206,4167,23266617,81673,0.215485621942985,313.128040566149,99333794,10665960,35267532,88094,19168,1.76971211986351,71.7013113771108,212716667,215.230865362055,27.49267616819,13.7694501330995,9.08938504923904,51221.8663447723,7.97672470628306,326.490691743645,3.922734076012
2020-03-11,South America,Brazil,4800324,1630,56526,4320,67422363,84715,0.882549314464348,0.0877579289616514,86262299,15227945,55269403,19039,14462,1.67468750261222,29.0821729368522,212716667,378.660494537129,49.4912291125109,7.65857473299247,12.8925320263194,10415.0330256851,37.6069627085142,201.305536558657,1.78710155964099
2020-03-12,South America,Brazil,5180194,3332,60999,4473,97367928,90674,0.418664613461873,166.18946993881,15489587,31260899,19690454,26152,16841,0.519613987068328,17.3007370217361,212716667,799.627890139052,43.5522652363195,23.3834721649028,7.52508501046838,58219.5605711648,2.38895680975468,447.550271805983,8.33329563252696
2020-03-13,South America,Brazil,5573051,6468,65625,4626,97682908,52092,0.682752577339959,126.41472259777,69511475,29560861,36211148,76805,4079,1.76572777369142,95.3603531547857,212716667,61.9839649307128,25.2481473403504,13.2257185832952,5.09611236100456,19340.1308068831,42.0744769947816,318.271131215093,18.8763058408087
2020-03-19,South America,Brazil,5978895,2395,70404,4779,30683729,51312,0.67639698649374,349.30650062936,81195568,55521674,9724647,10068,10003,0.964706830174595,93.4579863881962,212716667,726.826806583725,48.9107035486735,22.2469749889831,12.1384421847475,35678.5100203705,39.5677077626256,107.812213836941,3.72904226742039
2020-03-20,South America,Brazil,6397726,5911,75336,4932,5709593,28892,0.724097242772385,206.744456698752,56441156,54531289,52998105,93148,11494,1.50815767667482,20.3672519511741,212716667,280.689410527691,35.106748216301,7.30299422331824,5.2555465992147,57644.2646541431,19.9832452877871,180.103589487902,15.4070852676505
2020-03-26,South America,Brazil,6829544,3490,80421,5085,93613588,31276,0.411160965846349,247.388421736831,44236590,27212279,47760082,87140,16989,1.41576980436422,55.1760054648486,212716667,89.4619446199951,47.6271534789493,21.4319804867376,11.4933932720862,46399.2243038171,41.9472844120494,468.996799591597,4.34841083957724
2020-04-05,South America,Brazil,7271463,7837,85625,5204,5569250,17032,0.665781803543977,90.2825083376124,73777334,45124859,26777145,69195,5049,0.544510989058698,8.07343452479313,212775000,998.762016542971,41.357913869502,13.5870857810191,11.0919212767912,64175.2948734339,33.4128356313631,105.396458161099,12.7989705254661
2020-04-08,South America,Brazil,7723483,4524,90948,5323,6439505,97445,0.315071626713232,351.474645589335,14263161,69773908,14256390,85555,19752,0.525626593212462,50.4824724930484,212775000,855.963802258999,27.130684550748,16.026643719017,10.1649649619586,4348.24087544201,22.9670555304467,464.947799738413,19.8823982136334
2020-04-08,South America,Brazil,8185604,6683,96390,5442,79563444,30276,0.523843078736845,158.873782274064,63379756,73200850,2475891,47604,5642,0.932970547171646,13.6526400411297,212775000,13.4734196247289,35.7685545036806,15.0539765601942,14.5351926199595,13457.3412435411,43.6224219221695,755.099693939297,16.360152786713
2020-04-10,South America,Brazil,8657826,2411,101951,5561,88080593,9765,0.216616035776086,272.658836474657,87467885,33611114,6725865,19684,8105,2.16949625998428,78.8437044127694,212775000,218.584433377624,43.1116247790359,17.993910351688,16.7953969371363,27996.3177324242,34.5736212478864,467.19027128389,2.2328491122415
2020-04-13,South America,Brazil,9140149,9433,107631,5680,45828857,98092,0.617934455511294,178.38552354328,12825995,61611828,50569922,56196,2461,1.15374429925258,75.781115955073,212775000,837.289478380292,47.8725446152393,20.3733211202598,6.73954098959917,34716.0257756207,22.8771274865265,537.050683633508,14.6022085271101
2020-04-13,South America,Brazil,9632573,7888,113430,5799,96760691,59332,0.0914143767696911,456.430355828975,61223781,14902636,8386815,67390,17716,1.8568772511921,97.7841886456428,212775000,494.270848509409,28.3183318240299,22.002737782468,3.31122632394244,68605.168447234,39.6748379068605,324.544609569108,9.80805033074933
2020-04-14,South America,Brazil,10135098,6899,119348,5918,27358811,14708,0.993018679212312,67.4170757261058,36069069,24209980,42324332,73927,2062,1.86546466684366,8.99313958886696,212775000,889.688244912689,22.559989468975,21.6908303095374,3.34702258482771,2894.86274784342,41.5530501497735,133.602824440384,12.1156367504632
2020-04-16,South America,Brazil,10647724,4818,125385,6037,56189889,87789,0.80376069488048,243.308546150996,94314233,14748550,13949755,97894,1238,0.753464764529799,6.4718103033766,212775000,641.674545533657,21.6521257487892,9.9293563423705,3.77347119961974,57400.883674879,19.3685431146444,315.064611572119,9.43000170325891
2020-04-18,South America,Brazil,11170451,8347,131541,6156,53292180,83201,0.0321624749770502,374.93822729898,10870322,10281397,20286126,82439,12025,1.2098042505396,75.0148035170165,212775000,921.323112482399,31.0487376547614,5.31350456951795,3.06848058493729,8130.08739902291,8.93055506858215,119.216783642952,1.13873802419696
2020-04-23,South America,Brazil,11711359,8411,137911,6370,85157322,61608,0.747461603481754,422.994438693616,95728252,66948168,26734296,48051,10258,1.65195101171602,80.745365996571,212775000,316.091565104086,24.8548581011485,22.942557142714,7.18417398820807,48943.3465480609,15.2278207923077,653.043930076694,5.97532215589494
2020-04-25,South America,Brazil,12270449,7185,144495,6584,62447058,9335,0.944936045365396,408.540193720847,16100612,3567867,66641836,70554,18082,1.14515629779854,99.3110531822783,212775000,765.375913295971,23.1497395656185,11.0823341455176,12.05299807871,9539.23834521363,31.0751839803623,664.941501472427,15.5195089678278
2020-05-02,South America,Brazil,12847721,3420,151293,6798,74336324,49966,0.205339879339057,355.343939779399,23487580,44909086,6698725,85587,3374,2.00393245137296,31.7195956235685,212833333,392.491966440956,41.6811413782087,15.2248863393489,3.9279582636214,38954.0927434789,25.1745787854674,346.366890521547,5.39449115884659
2020-05-02,South America,Brazil,13443175,1894,158305,7012,92990306,33236,0.17958122850913,284.791478891546,46114080,6707776,35003993,73211,6440,2.30109772914646,29.5944324913908,212833333,746.998724615373,22.9950667888047,23.2897787402786,9.1342329956557,54465.8578685806,4.75190500999809,258.651186401243,16.5723416624203
2020-05-15,South America,Brazil,14056811,2765,165532,7227,59438423,36660,0.270095752283646,24.9519604554491,17665796,44966443,24199005,52484,8708,1.69158827994588,72.5098124683304,212833333,436.763443304944,20.7831237970138,19.6381722202369,9.80176858780785,21693.5287839505,0.973296320368561,653.204208857246,19.4908138508447
2020-05-15,South America,Brazil,14693174,5808,173026,7494,10449244,74237,0.844940042018775,21.0182010952104,65501051,55943165,31626203,44431,10768,1.58941140573546,56.2580091900993,212833333,803.381895781793,39.2286794912298,19.5461308502549,19.592402899376,34866.4102782734,31.5438797499707,131.365300330576,19.4576578213722
2020-05-20,South America,Brazil,15352264,7106,180788,7762,18624468,55598,0.417702176678606,197.170396547162,54520716,23649915,20070814,91601,993,1.82434703922127,9.85080962218938,212833333,186.67568695505,45.8066709517692,10.8586095111444,14.2828487935336,13960.1429608536,3.62254147615218,348.784549056735,14.7665187389795
2020-05-31,South America,Brazil,16034081,5409,188817,8029,88437118,1128,0.671112498374436,84.5187581812755,94122434,5863077,54941842,50450,12431,1.08349069651116,4.98128380759664,212833333,291.280594647229,38.6471151761366,10.3194813211273,4.64683911424174,25257.1519944248,5.7519127140883,242.962053864161,14.058451826713
2020-05-31,South America,Brazil,16738626,5184,197114,8297,46211871,5639,0.718272832161827,59.8637569999469,11663415,10602119,25149971,31632,14702,0.524860624594493,59.1200760642035,212833333,809.62916383311,20.0672141922109,15.55967450557,4.7662618836725,8433.78482428257,48.0947849487709,275.144279254587,7.78622318020798
2020-06-02,South America,Brazil,17465898,6719,205678,8564,532562,20927,0.0714227710911574,78.5418238144548,75958122,21482386,62498049,53130,11427,1.46066615962029,64.298206990806,212891667,703.045019833714,27.9196406580739,22.3106328975462,13.1874367632486,59681.1811279392,8.34384617168007,532.075065572514,11.6923493118593
2020-06-03,South America,Brazil,18215897,5241,214510,8832,98983817,74796,0.893987673757247,242.555069859086,97352649,15480079,12811657,60218,374,1.16688880281456,74.9278108042219,212891667,848.643718629535,37.449282197068,5.78220366785018,19.6567496327088,11844.2429574575,5.06479569013956,671.506494058679,19.2021049066695
2020-06-04,South America,Brazil,18988623,5552,223610,9100,52319021,4288,0.814867014965446,89.4642557804179,43228291,71462474,46489968,4776,19700,2.19173887463944,38.1611874218135,212891667,479.599620358088,23.9998225803994,10.6160577709516,18.7294869687084,47916.4929680328,29.1399142325502,345.833044933699,9.54281209652955
2020-06-05,South America,Brazil,19784077,1907,232978,9368,83053276,78883,0.382501730685734,152.584751022665,47252393,25782550,53220954,53103,9238,1.57840497547919,11.1064938815691,212891667,34.3296449514335,41.1082348421026,11.3171765874391,8.50787484552716,63760.7293052129,6.70196777031548,610.179635557612,19.8232109761922
2020-06-08,South America,Brazil,20590894,5325,242479,9501,49038195,50859,0.127251479783956,406.805757673059,81942522,58635439,15551544,83339,10427,1.31938581194723,34.3460376918796,212891667,475.967830899747,48.399375443472,11.9844110954529,6.49565775662323,26855.6770183758,23.4227139941517,640.654782223661,4.1071807545162
2020-06-12,South America,Brazil,21409075,4025,252114,9635,12810213,54862,0.374750916176094,158.464501641118,85240055,44784459,66449277,67557,15515,2.14472423816543,69.5427982617669,212891667,981.647490364325,32.1149320781738,19.1792207259567,8.13221538135868,5995.00191791187,15.1674617990487,288.686931899392,17.5952353222459
2020-06-12,South America,Brazil,22238619,1424,261883,9769,63791892,37830,0.777333445030616,238.473883094767,6211095,47821055,2781334,88853,16186,2.05687384166975,10.5535045155723,212891667,546.762962517365,25.5824999492282,7.89955890853514,3.77432728905479,65325.7121593876,46.7444476693456,296.53425671933,1.66169288900998
2020-06-12,South America,Brazil,23079527,9897,271786,9903,57241646,33012,0.615904733666576,480.016268790998,71791292,4732529,36939451,33975,2052,2.41597100188374,19.8264883659479,212891667,864.406128311809,39.4926111529024,20.7303556776682,13.8849965881685,38967.5221360143,20.1209187738256,122.926523572651,10.2433884885679
2020-06-15,South America,Brazil,23931799,1499,281823,10037,69438345,97507,0.449237130775916,320.521159133947,23136368,79208128,31874510,95339,3018,1.5898526416108,22.3113214761109,212891667,268.459062136367,30.8470146185341,22.8155090156619,12.4699469025034,17385.4879018688,17.9696707963197,415.532961165894,1.75684402636809
2020-06-17,South America,Brazil,24795434,4988,291994,10171,74361068,95638,0.974671895516256,217.768121709583,78240355,35374839,25259229,24644,12722,1.11249803275452,70.1066754624879,212891667,448.573232497356,21.7488672516673,17.1120544960143,11.5501924861407,34748.5194737628,36.6516237631228,107.995946311088,7.09965437879312
2020-06-26,South America,Brazil,25670433,4713,302299,10305,30393785,8698,0.979613889098941,12.3571896942417,58166605,5795568,59200935,4412,7768,1.9216595597988,14.7134180144593,212891667,386.509979331174,36.0497920186051,22.4686534617375,8.39015085441403,17915.3911753265,25.7699983774623,510.555595098982,17.5982309893633
2020-07-07,South America,Brazil,26556796,9164,312738,10439,50060594,93899,0.401715919685388,270.498260707365,76846828,72578760,48438522,27473,14335,1.4727561333361,83.3717600065997,212950000,587.47889392731,44.929294575974,8.14977277071101,7.75870039557785,5946.51936855851,18.8660210514637,520.435815915052,7.42231971768449
2020-07-10,South America,Brazil,27461340,3806,323391,10653,43138537,50021,0.619131550870083,1.27679413403187,27367238,7319391,33736188,13025,18044,1.26315156874318,32.2475503042562,212950000,247.79951059541,27.7733931743563,14.8776978852665,15.9486521140303,21496.6694563571,30.9242667216377,694.175832840075,2.05094667583946
2020-07-11,South America,Brazil,28384066,9824,334258,10867,68837237,43491,0.92185367378591,232.287283520127,58234509,64481987,20589011,89330,722,0.653337689178908,51.0965218897978,212950000,586.558786606037,26.6204656449179,20.430916832546,16.042837277405,9552.71051182836,26.0924799943934,521.51167753318,11.9532181848651
2020-07-15,South America,Brazil,29324974,4967,345339,11081,79774767,41751,0.0915351174828057,461.224846591818,20309315,72393733,14095186,84195,10666,2.38441975224412,88.9569851145667,212950000,446.519184636352,42.8268131633289,19.8094701039487,15.5862622525486,7574.49336832787,13.7809780854046,253.374248984165,17.9700996811452
2020-07-17,South America,Brazil,30284064,3882,356634,11295,9969904,93321,0.660353328542685,150.079938222989,49906058,12231456,24513522,34278,15973,1.97981338004349,24.0503864981317,212950000,325.487400453285,46.4945716033864,23.7212615200485,15.9881256656073,60145.3258278724,0.228458480964217,656.77077689486,17.5461206533068
2020-07-18,South America,Brazil,31261336,6911,368144,11510,36723156,17716,0.0995886483283389,430.703590777091,37672313,55563544,28226022,18103,2427,1.62356710932336,92.9990024297982,212950000,83.6909694703248,46.0735396689023,15.3141987705426,17.6139725411596,48863.9871989223,12.7253545704053,738.361399639847,11.9106292115806
2020-07-25,South America,Brazil,32253759,1230,379832,11688,96177536,79587,0.260393013611022,384.732997223858,52375865,63702275,8854404,51419,6900,1.72743772488729,3.98571286900867,212950000,956.140961590424,46.963371657507,15.005460616699,5.40138520446731,21560.3307135232,27.2695958104031,415.95798762154,18.9223356941094
2020-08-01,South America,Brazil,33261334,4180,391698,11866,24300863,31668,0.95097843464376,124.30705951087,91760076,23094676,52100749,25688,2747,1.52374106054922,35.2395340512961,213008333,154.603473786197,42.2468761672554,24.4160597683708,19.0195522183104,12182.4153223888,48.9003794358157,504.524987148217,4.88098186139393
2020-08-02,South America,Brazil,34284060,1141,403743,12045,66311151,76293,0.713942079826754,73.4099928206729,10556032,64163526,34644977,94739,12775,1.21109978560807,99.6790765273963,213008333,619.403988838476,28.330753089488,14.40736265752,15.1934416616898,69120.0044112557,25.7509937220858,261.491143143239,3.01847396843451
2020-08-09,South America,Brazil,35321938,8683,415966,12223,39908488,10306,0.225336911454328,83.6168916830377,59044160,27510865,20318413,12891,13606,0.678233856897034,27.7174127014825,213008333,347.426281191351,37.3701873785744,23.4945899780701,3.09122185069444,51971.5339411899,4.27149343820738,309.239728757718,17.2822809897237
2020-08-12,South America,Brazil,36374967,7265,428367,12401,30781850,69211,0.723141430587417,286.388258298497,45055041,19173364,61671134,69309,17679,2.4605295002051,47.6543543777294,213008333,158.991641659334,23.8844253393456,13.4564592165238,10.2572582057827,32698.7167981672,31.4614394494775,711.174065330919,19.4418296684068
2020-08-19,South America,Brazil,37443148,60,440947,12580,55101262,36784,0.9742875560126,293.00297651731,55030914,56799252,32439322,63246,8801,0.614929756012167,67.9250364473512,213008333,39.0506995685517,24.3444943967282,5.39937737206338,9.82597646397332,53464.094545148,13.0275561768519,442.949159940552,5.21228079936856
2020-08-25,South America,Brazil,38521430,3074,453646,12699,37234452,76465,0.275508019931995,435.179415644512,12134801,47425803,12799565,56964,17946,1.0709276057866,69.8640038143039,213008333,907.104337340197,35.1072429031286,9.41940484433821,16.5338367155932,47069.9612223902,7.17771380755238,535.571789921351,6.97732483622651
2020-09-05,South America,Brazil,39609813,9146,466464,12818,19767009,75396,0.867963769936152,395.858940781764,98638312,33107043,9513206,82002,6442,1.31760462899176,58.8692464436109,213066667,317.893451439097,24.5865598959294,21.4592904058605,13.2870590137059,7107.86946603409,39.8899938297384,565.423251419133,17.1572998881233
2020-09-09,South America,Brazil,40708297,3398,479401,12937,80320043,91426,0.0443442125623392,278.655985992012,54491992,12292210,25866559,42344,982,1.53863871112184,59.1373273110164,213066667,972.814191890212,32.6518660183708,14.8430393824745,9.00994062264545,22576.3173333233,28.2427228020409,555.110423610408,9.88377394956213
2020-09-10,South America,Brazil,41816882,3567,492457,13056,81370152,30473,0.225288891862544,401.805971478009,1360754,79648806,30276859,67785,12765,1.39117393461304,64.2914982304013,213066667,579.22667749247,34.5086573896605,24.4795106257339,6.44039875400148,25030.483560935,27.5857639483404,595.685542878307,2.23693269336716
2020-09-16,South America,Brazil,42935568,5287,505632,13175,91316031,54499,0.161773356384703,479.844609557007,12078274,8644127,56606238,34282,17194,1.25153823790505,60.693799457053,213066667,472.497617822808,32.6129617910512,22.7593103846778,5.59233367333942,46195.3502694704,24.5934410867336,550.496820120222,2.70403786816638
2020-09-17,South America,Brazil,44064355,4056,518926,13294,50990845,94067,0.537891082985012,230.489893346679,82500166,15917243,23313233,60661,9547,1.19186254180037,5.44842005689467,213066667,482.110818806459,22.9697161006611,15.969321301804,8.98453587125631,52837.1697407457,3.67407777925103,258.985716096853,6.39018490437815
2020-09-22,South America,Brazil,45203243,7905,532339,13413,75275435,63176,0.135947981372202,114.700313348261,49723638,29024589,62594328,54457,11070,2.34827175652872,17.7254677377294,213066667,49.2939487763121,29.1421926864355,14.6221534487863,6.74553270834343,63876.2652692163,10.8952539444662,157.874500773851,13.5493869240671
2020-10-02,South America,Brazil,46352232,8277,545871,13532,35583274,46326,0.849477949713236,236.776916773619,86939649,7206633,63622594,32146,13465,1.80370793635362,69.0397623207595,213125000,75.3656682442532,38.9239195959858,7.47409288421786,4.70137521335899,58724.3038315146,24.5080331257376,599.79249300005,8.27306047071448
2020-10-06,South America,Brazil,47511322,6324,559522,13651,75867393,58360,0.414369607906558,316.663566182542,50389591,13020367,68203272,83516,12855,0.78683821536223,57.7290223636645,213125000,398.988880706216,43.8517622038612,22.9787599176564,17.5335410618931,12356.3368969189,31.3554247954789,559.773753170228,2.38776578407736
2020-10-12,South America,Brazil,48679503,4507,573280,13758,15644927,38862,0.531268004960836,22.1548411043152,75961038,44818982,4751884,98434,5631,1.70475101365619,78.6056365935225,213125000,85.1190115891489,21.6356446685445,9.83853911971425,12.6736394742514,22051.5040194181,19.7558008613031,556.064686658162,9.42191753298126
2020-10-13,South America,Brazil,49856775,7470,587145,13865,44434999,27219,0.375588874009924,271.398689728226,16470506,77336668,15766353,28031,18870,2.21981981685038,87.4790255380029,213125000,100.388689540665,31.1918512603108,8.89834455488505,6.62409271921715,42071.2547408496,2.99905084597977,411.78260083716,6.7953319535468
2020-10-14,South America,Brazil,51043138,8560,601117,13972,32969430,2291,0.78509220392499,369.632575362924,69655152,17700943,64526828,20495,7046,0.537065452459422,11.1582114210072,213125000,518.723094731551,47.4815489393972,5.79522751187582,19.0525078849231,46555.7209711823,6.03602677063089,240.787006336931,13.0959017736048
2020-10-17,South America,Brazil,52238592,5041,615196,14079,29862571,55103,0.0834719445414048,474.591942236384,54648902,32916977,61337888,76977,8070,0.629117180346605,46.4753927276341,213125000,385.23769423694,29.7569506303455,16.1319042562143,7.99624025634386,67817.6479775977,4.21276356412176,657.192482088647,10.9974075218136
2020-10-20,South America,Brazil,53443137,2440,629382,14186,29862982,80781,0.901471583947655,275.854642074537,92778481,73643625,51798142,59786,11883,1.71238158275546,28.9292214630995,213125000,60.0576908649127,43.6843665887296,10.4137680123521,6.19351779860514,54267.0210846275,12.9149919440879,206.431056770266,12.4125718601331
2020-10-29,South America,Brazil,54656773,1519,643675,14293,43736877,75973,0.553645217999235,279.807471177267,56893608,38710237,48061770,95155,9944,1.94056433801281,0.524133680927064,213125000,167.513988761123,21.5303663752529,18.6748898326571,4.6765063341478,53989.5092413243,9.71587118156123,174.965544030377,10.3739947753358
2020-11-01,South America,Brazil,55879500,6837,658075,14400,9952767,49956,0.501564153320634,113.323649416535,64861999,34887168,67910040,60388,8202,1.47109373995683,80.568348065185,213183333,237.802915328367,22.3247610720467,13.710649889649,7.59742774506409,61942.5337432548,19.335025592248,739.333659724881,16.811921881276
2020-11-05,South America,Brazil,57111318,6919,672582,14507,9676864,58792,0.424561238206557,54.831914816721,23011815,20762982,66826212,72195,6826,2.35612071130113,75.4775391136719,213183333,452.062511689342,24.7038553011884,21.2417751544608,4.6376842752996,25691.921266601,14.3673805677312,693.660932183532,15.1062067875994
2020-11-05,South America,Brazil,58352227,3129,687196,14614,11702980,82579,0.447061555540824,332.832417471331,18361846,79517064,38408446,44021,11759,1.79789525023581,7.81153648249729,213183333,379.085832201829,46.4814407325976,9.38645013964085,5.65796999668911,47624.4553308665,41.4735341461883,580.335276083162,18.3262787971445
2020-11-07,South America,Brazil,59602227,3747,701918,14722,55805235,80934,0.108186194880039,226.907956862185,58270595,38786965,53325557,82169,16340,1.36318319383295,75.5740776503308,213183333,58.5944591445186,45.6957068623904,18.7798507886709,8.8900671789193,33923.6848099315,24.3349068941224,442.310708045792,7.78759719099735
2020-11-10,South America,Brazil,61039726,2783,718848,16930,99159664,61455,0.460426822366602,190.472881336904,83527422,66687602,13280434,79707,15693,0.545624583749406,50.4314817007038,213183333,478.760579963458,47.2971462172691,16.3677873397309,17.567497999345,61717.0700448071,21.8045701813363,296.632519936652,1.67283229762733
2020-11-10,South America,Brazil,62664725,1551,737986,19138,37473571,49104,0.55939524463847,442.542059686723,48250506,19797200,10699945,44852,15601,1.00734116851218,65.6132944244408,213183333,136.712005162422,48.5583348762273,9.31918819044529,18.7121670862899,55138.8070201413,16.5967839940559,464.390709370558,9.69321919123397
2020-11-11,South America,Brazil,64477224,6155,759332,21346,76892221,20471,0.571588915296719,181.329683142811,24105705,47142077,38377840,8839,7057,0.649220317559496,80.5198730907425,213183333,49.3560375017002,28.8952397087612,14.1549479704453,16.2512800246493,40102.2507381184,30.8250990999302,138.967452459552,13.9498785331187
2020-11-11,South America,Brazil,66477223,365,782887,23555,22167027,45344,0.246094136095444,493.792870769287,2792836,38733406,34857363,16548,3865,2.43119738193282,53.812001772672,213183333,324.888631866808,25.8770391411932,22.925438008265,11.0943797550367,17858.6898583919,15.3435936389411,398.601836809165,15.9383484356609
